#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc,timestamp
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:27:26.815311
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:27:27.381821
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:27:27.687192
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:27:28.345985
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:27:28.471516
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:48:34.960573
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:48:35.479027
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:48:35.763538
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:48:36.372778
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:48:36.487801
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 03:48:36.763600
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 13:39:11.620499
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 13:39:12.152615
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 13:39:12.443688
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 13:39:13.067647
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 13:39:13.186750
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 13:39:13.475132
0,1000,GR,greeksteeler,100,0,0,0,0,0,0,2021-01-07 13:39:13.959087
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:18.145420
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:18.767669
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:19.092998
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:19.800078
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:19.930138
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:20.241133
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:20.772465
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:21.093925
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:08:21.352360
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:12:48.987494
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541,2021-01-08 01:13:11.341901
