#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc,timestamp
88,1,KR,막시무스.,1507,128,78,0,86,206,0.62135922330097,2021-01-16 01:02:35.214963
88,1,KR,막시무스.,1507,128,78,0,86,206,0.62135922330097,2021-01-16 01:02:36.037855
