#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
66,2,JP,宇佐美❀凛久,1405,58,31,0,65,89,0.651685393258427
67,3,CN,o0从麟开始0o,1405,59,31,0,65,90,0.655555555555555
68,2,JP,おがさわら,1405,51,24,0,65,75,0.68
69,1,KR,우주✿,1405,57,31,0,65,88,0.647727272727272
70,3,CN,Call.Me.樱木,1405,42,19,0,65,61,0.6885245901639341
71,1,KR,오드나,1405,42,17,0,65,59,0.711864406779661
72,1,KR,삞묦돓,1405,41,17,0,65,58,0.706896551724137
73,5,TH,Zera,1404,36,12,0,74,48,0.75
74,4,US,#Capone,1404,54,28,0,74,82,0.658536585365853
75,3,CN,溅人灬香香,1404,42,19,0,74,61,0.6885245901639341
76,5,TH,OhBIGz`zp,1404,50,24,0,74,74,0.6756756756756751
77,1,KR,댕쿠,1404,58,32,0,74,90,0.644444444444444
78,6,FR,OTPit,1403,52,26,0,79,78,0.6666666666666661
79,3,CN,卻倚緩弦歌別緒,1403,32,10,0,79,42,0.7619047619047611
80,3,CN,海贼༒斌哥,1403,49,24,0,79,73,0.671232876712328
81,5,SG,~khaii~,1403,62,33,0,79,95,0.652631578947368
82,4,KR,Fenrir♂,1402,55,29,0,83,84,0.6547619047619041
83,3,CN,大V威,1402,45,20,0,83,65,0.6923076923076921
84,2,JP,UT.10,1401,59,32,0,85,91,0.648351648351648
85,4,CN,Ma梦dy,1401,45,20,0,85,65,0.6923076923076921
86,6,FI,Viilipytty,1401,54,30,0,85,84,0.642857142857142
87,2,JP,ミル☻ミル®,1400,37,14,0,88,51,0.725490196078431
88,4,SG,LuckyTonkatsu,1400,35,12,0,88,47,0.7446808510638291
89,4,US,Akavali,1400,47,21,0,88,68,0.6911764705882351
90,4,ID,[Wish]Clown®,1399,45,22,0,91,67,0.6716417910447761
91,4,US,Kenballer,1399,26,4,0,91,30,0.866666666666666
92,5,TH,Mr.VSR`,1398,57,31,0,93,88,0.647727272727272
93,2,JP,サキ2,1398,46,20,0,93,66,0.696969696969697
94,5,HK,【LO】,1398,58,32,0,93,90,0.644444444444444
95,3,CN,海贼༒卡罗特,1397,47,22,0,96,69,0.6811594202898551
96,6,FR,Nisalis,1396,56,34,0,97,90,0.622222222222222
97,1,KR,빛암마켓,1395,45,21,0,98,66,0.6818181818181811
98,5,VN,✎.︵Ƭú࿐,1395,42,18,0,98,60,0.7000000000000001
99,5,HK,★STAN㊋,1395,48,25,0,98,73,0.6575342465753421
