#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
0,6,NL,PinkRoid~,1600,90,22,0,1,112,0.803571428571428
1,1,KR,secondbaby,1531,78,28,0,2,106,0.7358490566037731
2,6,NL,Seiishizo,1511,70,24,0,3,94,0.7446808510638291
3,1,KR,삞싥뭃,1502,69,25,1,4,95,0.726315789473684
4,3,MO,欧洲萌新自在℡,1502,49,12,0,4,61,0.8032786885245901
5,6,BT,VanessaPlease~,1501,65,25,0,6,90,0.7222222222222221
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76
7,3,CN,杰咪爸,1498,75,28,0,8,103,0.728155339805825
8,4,US,KĪRĪN_,1496,64,23,0,9,87,0.7356321839080461
9,5,TH,HONG_KFC,1487,83,37,0,10,120,0.6916666666666661
10,6,DE,Raxxaz~,1486,61,25,0,11,86,0.709302325581395
11,3,CN,大V威,1486,60,23,0,11,83,0.72289156626506
12,6,US,Bor@m,1483,64,25,0,13,89,0.719101123595505
13,4,US,TrueWhale,1476,56,20,0,14,76,0.7368421052631571
14,5,TH,YєoɴHonG-187,1476,74,36,0,14,110,0.6727272727272721
15,4,US,Duhstin,1474,63,27,0,16,90,0.7000000000000001
16,4,UY,Elmimo,1474,64,26,0,16,90,0.711111111111111
17,4,US,FlagBearer,1466,50,17,0,18,67,0.7462686567164181
18,3,CN,帅狗奥特曼,1463,42,9,0,19,51,0.8235294117647051
19,4,US,TopaV,1461,64,26,0,20,90,0.711111111111111
20,3,CN,愿负如来不负卿,1459,77,43,0,21,120,0.641666666666666
21,5,TW,/喵喵/,1457,70,34,0,22,104,0.673076923076923
22,3,CN,砖头硬邦邦,1456,39,9,0,23,48,0.8125
23,4,US,Kenballer,1451,45,15,0,24,60,0.75
24,3,CN,Himiko.,1451,69,37,0,24,106,0.6509433962264151
25,2,JP,UT.10,1446,74,41,0,26,115,0.643478260869565
26,4,SE,Catch~,1446,60,30,0,26,90,0.6666666666666661
27,5,VN,BabyDarkness,1444,77,43,0,28,120,0.641666666666666
28,1,KR,정현찡,1442,75,42,0,29,117,0.6410256410256411
29,1,KR,°빛대,1442,78,42,0,29,120,0.65
30,1,KR,아칸-,1440,61,29,0,31,90,0.677777777777777
31,4,CR,_Dr.Nalga_,1439,44,15,0,32,59,0.745762711864406
32,2,JP,おがさわら,1439,66,34,0,32,100,0.66
33,5,TH,Benz.;,1439,66,36,0,32,102,0.647058823529411
34,1,KR,#Maximus,1438,77,43,0,35,120,0.641666666666666
35,6,FI,Viilipytty,1438,64,35,0,35,99,0.6464646464646461
36,4,BR,DanieIKarioKa,1436,53,26,0,37,79,0.670886075949367
37,6,DE,Reach,1436,72,41,0,37,113,0.63716814159292
38,5,AU,Icedcoyote,1436,75,45,0,37,120,0.625
39,5,TH,Odizzy,1435,77,43,0,40,120,0.641666666666666
40,1,KR,댕쿠,1434,65,36,0,41,101,0.643564356435643
41,1,KR,삞묦돓,1434,47,19,0,41,66,0.712121212121212
42,1,KR,알테프사,1434,69,39,0,41,108,0.6388888888888881
43,3,CN,徐小超,1434,55,27,0,41,82,0.6707317073170731
44,4,CA,Raii!,1434,65,34,0,41,99,0.656565656565656
45,5,MY,JinYao,1433,78,42,0,46,120,0.65
46,4,PH,HeavensRoyalty,1433,58,32,0,46,90,0.644444444444444
47,1,KR,PRO༊,1433,72,39,0,46,111,0.648648648648648
48,1,KR,TM.avi,1432,37,12,0,49,49,0.755102040816326
49,5,TH,เฮียทัช,1432,75,45,0,49,120,0.625
50,1,KR,킹덕.,1431,46,21,0,51,67,0.686567164179104
51,6,GB,Taniss,1431,44,16,0,51,60,0.7333333333333331
52,1,KR,HWAN!,1430,60,30,0,53,90,0.6666666666666661
53,2,JP,うま(￣◇￣;),1429,61,32,0,54,93,0.6559139784946231
54,5,HK,★STAN㊋,1429,56,29,0,54,85,0.658823529411764
55,1,KR,삞댥챦,1429,62,32,0,54,94,0.659574468085106
56,6,FR,Albuza,1429,60,29,0,54,89,0.674157303370786
57,5,TW,冥神GOD,1427,68,37,0,58,105,0.6476190476190471
58,4,CN,Ma梦dy,1427,56,28,0,58,84,0.6666666666666661
59,3,CN,呆橘不发呆,1426,57,29,0,60,86,0.662790697674418
60,5,TH,o2loveo,1425,61,33,0,61,94,0.6489361702127661
61,5,TH,Mr.VSR`,1425,71,42,0,61,113,0.628318584070796
62,3,CN,吴迪他来了,1425,55,30,0,61,85,0.647058823529411
63,2,JP,jerryチュウタ,1424,52,26,0,64,78,0.6666666666666661
64,2,JP,XカブレラX,1424,75,45,0,64,120,0.625
65,5,TW,三玖は俺の嫁,1424,60,30,0,64,90,0.6666666666666661
66,2,JP,おんちゃ,1424,34,9,0,64,43,0.7906976744186041
67,1,KR,TM하울링,1423,50,20,0,68,70,0.7142857142857141
68,2,JP,ミル☻ミル®,1422,43,18,0,69,61,0.704918032786885
69,4,CA,Faintmemory,1422,38,14,0,69,52,0.7307692307692301
70,1,KR,°핏빛슬라임,1422,42,17,0,69,59,0.711864406779661
71,3,CN,被遗弃的火龙骑,1421,66,37,0,72,103,0.640776699029126
72,4,US,我怎么这么好看,1421,42,17,0,72,59,0.711864406779661
73,6,FR,1piss,1420,40,15,0,74,55,0.7272727272727271
74,4,US,Michaelyan,1419,58,32,0,75,90,0.644444444444444
75,2,JP,ロトねこ,1419,47,21,0,75,68,0.6911764705882351
76,2,JP,まつ@げりらじ,1419,45,19,0,75,64,0.703125
77,2,JP,MiranღNoah,1419,34,8,0,75,42,0.8095238095238091
78,6,PT,Nect,1418,67,38,0,79,105,0.638095238095238
79,3,CN,半只青蛙跳,1418,44,19,0,79,63,0.698412698412698
80,4,CA,Raigeki!,1418,44,18,0,79,62,0.7096774193548381
81,5,TH,Nαstyßoy,1417,60,33,0,82,93,0.6451612903225801
82,3,CN,有暗奥就有天下,1417,60,32,0,82,92,0.652173913043478
83,3,IT,B哥没有矿了,1417,70,40,0,82,110,0.636363636363636
84,3,CN,呆萌可达鸭,1417,68,40,0,82,108,0.6296296296296291
85,2,CC,Reivan,1417,64,36,0,82,100,0.64
86,4,US,HardLog,1416,50,24,0,87,74,0.6756756756756751
87,4,SA,Alzaher,1415,58,32,0,88,90,0.644444444444444
88,5,HK,暴走の小浚,1415,39,14,0,88,53,0.7358490566037731
