#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
39,2,JP,ミル☻ミル®,1467,68,36,0,39,104,0.6538461538461531
40,6,FR,SheisouTV,1466,92,58,0,41,150,0.6133333333333331
41,4,CR,_Dr.Nalga_,1465,52,20,0,42,72,0.7222222222222221
42,6,BT,VanessaPlease~,1464,81,39,0,43,120,0.675
43,3,CN,Ꮤ﹏椛落✿知秋,1464,77,43,0,43,120,0.641666666666666
44,2,FR,☆étoile☆,1463,95,55,0,45,150,0.6333333333333331
45,3,CN,哥改名回欧洲,1463,91,54,0,45,145,0.6275862068965511
46,3,CN,o0从麟开始0o,1463,79,44,0,45,123,0.642276422764227
47,5,TH,Benz.;,1462,69,36,0,48,105,0.657142857142857
48,1,KR,Luckygod!,1462,63,29,0,48,92,0.6847826086956521
49,1,KR,TM.avi,1460,54,25,0,50,79,0.683544303797468
50,4,US,Akavali,1460,72,38,0,50,110,0.6545454545454541
51,2,JP,うま(￣◇￣;),1458,67,34,0,52,101,0.6633663366336631
52,6,FR,LeMambo,1457,49,20,0,53,69,0.710144927536231
53,2,JP,XカブレラX,1457,93,57,0,53,150,0.62
54,3,IT,B哥没有矿了,1457,78,43,0,53,121,0.644628099173553
55,4,MY,Lee-A-Z,1457,73,43,0,53,116,0.6293103448275861
56,4,US,Michaelyan,1457,71,40,0,53,111,0.6396396396396391
57,3,CN,吴迪他来了,1456,67,38,0,58,105,0.638095238095238
58,6,FI,fallenwizard,1456,68,38,0,58,106,0.641509433962264
59,6,FR,SaPyn,1454,71,38,0,60,109,0.65137614678899
60,6,FR,Albuza,1454,75,39,0,60,114,0.6578947368421051
61,1,KR,댕쿠,1454,69,37,0,60,106,0.6509433962264151
62,3,CN,俏皮可爱小安静,1454,77,45,0,60,122,0.631147540983606
63,1,KR,바니횽,1454,59,26,0,60,85,0.6941176470588231
64,4,CN,Ma梦dy,1454,63,31,0,60,94,0.670212765957446
65,3,CN,秋风瑟,1453,64,33,0,66,97,0.659793814432989
66,4,KR,Fenrir♂,1453,76,44,0,66,120,0.6333333333333331
67,2,JP,Shaja⛵,1451,56,24,0,68,80,0.7000000000000001
68,4,BR,DanieIKarioKa,1451,68,39,0,68,107,0.6355140186915881
69,1,KR,빛암마켓,1451,54,23,0,68,77,0.7012987012987011
70,4,US,.Namaste.,1450,73,41,0,71,114,0.640350877192982
71,1,KR,애정가득섬린이,1450,90,54,0,71,144,0.625
72,4,CA,Raigeki!,1450,50,20,0,71,70,0.7142857142857141
73,5,VN,Trɘbi®Trebi,1450,55,24,0,71,79,0.696202531645569
74,4,SA,Alzaher,1449,75,45,0,75,120,0.625
75,4,US,Kenballer,1448,61,29,0,76,90,0.677777777777777
76,5,TH,Mr.VSR`,1448,74,42,0,76,116,0.637931034482758
77,4,BR,Pandalik3,1448,75,45,0,76,120,0.625
78,3,CN,愿负如来不负卿,1447,92,56,0,79,148,0.621621621621621
79,4,US,DDSquirtle,1447,76,44,0,79,120,0.6333333333333331
80,3,CN,✨非洲阿潇✨,1447,83,48,0,79,131,0.633587786259541
81,3,CN,有暗奥就有天下,1446,69,37,0,82,106,0.6509433962264151
82,1,KR,#미업,1446,73,43,0,82,116,0.6293103448275861
83,2,JP,jerryチュウタ,1446,55,26,0,82,81,0.679012345679012
84,4,US,我怎么这么好看,1445,56,27,0,85,83,0.6746987951807221
85,2,JP,イヤキチばばあ,1445,88,53,0,85,141,0.6241134751773051
86,5,HK,★STAN㊋,1445,64,35,0,85,99,0.6464646464646461
87,3,CN,溅人灬香香,1445,69,40,1,85,110,0.6272727272727271
88,4,AU,Patisaur,1444,61,30,0,89,91,0.6703296703296701
89,2,JP,takuzo10,1441,56,30,0,90,86,0.651162790697674
90,5,TW,Yuanoob!,1441,53,24,0,90,77,0.6883116883116881
91,4,US,Enlist,1439,59,32,0,92,91,0.648351648351648
92,3,CN,卻倚緩弦歌別緒,1439,40,14,0,92,54,0.74074074074074
93,5,TH,Judas,1439,87,56,0,92,143,0.608391608391608
94,6,FI,Viilipytty,1438,75,45,0,95,120,0.625
95,3,CN,被遗弃的火龙骑,1438,89,57,0,95,146,0.6095890410958901
96,3,CN,俏皮可爱小尾巴,1438,93,57,0,95,150,0.62
97,2,JP,おんちゃ,1437,36,10,0,98,46,0.7826086956521741
98,4,NL,monkzera_,1437,59,30,0,98,89,0.662921348314606
99,3,CN,肥大！使用飾拳,1437,82,50,0,98,132,0.621212121212121
