#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
51,5,HK,★STAN㊋,1506,91,49,0,52,140,0.65
52,6,DE,R4ider~,1506,100,59,0,52,159,0.6289308176100621
53,2,JP,イヤキチばばあ,1506,118,70,0,52,188,0.6276595744680851
54,2,JP,パデオ,1505,101,58,0,55,159,0.635220125786163
55,5,SG,-RememberYS-,1504,101,56,1,56,158,0.639240506329113
56,1,KR,오드나,1504,92,51,0,56,143,0.643356643356643
57,5,MY,JinYao,1504,116,66,0,56,182,0.6373626373626371
58,2,JP,えれま,1504,116,70,0,56,186,0.6236559139784941
59,4,US,R€P,1503,76,38,0,60,114,0.6666666666666661
60,1,KR,TM궁극체,1503,117,72,0,60,189,0.6190476190476191
61,6,PT,venry,1503,110,70,0,60,180,0.611111111111111
62,4,MY,Lee-A-Z,1502,98,58,0,63,156,0.6282051282051281
63,4,CN,24EVER_R,1502,100,58,0,63,158,0.632911392405063
64,5,SG,~khaii~,1501,120,75,0,65,195,0.6153846153846151
65,5,US,밤비나라,1501,90,53,0,65,143,0.629370629370629
66,3,CN,徐小超,1501,83,42,0,65,125,0.664
67,2,JP,UT.10,1500,117,66,0,68,183,0.639344262295082
68,3,CN,砖头硬邦邦,1500,46,9,0,68,55,0.8363636363636361
69,3,CN,俏皮可爱小安静,1500,107,63,0,68,170,0.629411764705882
70,3,CN,o0从麟开始0o,1500,107,61,0,68,168,0.6369047619047611
71,1,KR,TM.avi,1500,70,33,0,68,103,0.679611650485436
72,1,KR,애정가득섬린이,1500,106,62,0,68,168,0.63095238095238
73,4,US,我怎么这么好看,1499,71,34,0,74,105,0.676190476190476
74,2,JP,ʚしるばɞ,1499,127,83,0,74,210,0.6047619047619041
75,2,JP,Shaja⛵,1498,68,28,0,76,96,0.708333333333333
76,4,CR,_Dr.Nalga_,1497,69,30,0,77,99,0.696969696969697
77,1,KR,정현찡,1497,124,78,0,77,202,0.6138613861386131
78,2,JP,おがさわら,1496,117,73,0,79,190,0.61578947368421
79,2,JP,マスターN44,1495,82,43,0,80,125,0.656
80,3,CN,菜鱼鱼大虾米,1494,69,32,0,81,101,0.683168316831683
81,3,CN,卻倚緩弦歌別緒,1493,49,15,0,82,64,0.765625
82,2,JP,アイアム貝,1492,58,22,0,83,80,0.725
83,1,KR,삞힗찶,1490,118,78,0,84,196,0.6020408163265301
84,1,KR,삞댥챦,1490,110,64,0,84,174,0.632183908045977
85,2,JP,ミル☻ミル®,1489,74,38,0,86,112,0.660714285714285
86,1,KR,°핏빛슬라임,1488,70,34,0,87,104,0.673076923076923
87,3,CN,有暗奥就有天下,1488,88,47,0,87,135,0.651851851851851
88,3,CN,秋风瑟,1488,105,61,0,87,166,0.632530120481927
89,5,SG,Sicnarf_shoes,1488,59,26,0,87,85,0.6941176470588231
90,5,US,程式設計師,1487,99,63,0,91,162,0.611111111111111
91,2,JP,シモテ(乂Дィ),1487,75,38,0,91,113,0.6637168141592921
92,1,KR,아칸-,1487,96,52,0,91,148,0.648648648648648
93,2,JP,うま(￣◇￣;),1487,94,51,0,91,145,0.648275862068965
94,1,KR,Luckygod!,1486,75,36,0,95,111,0.6756756756756751
95,3,CN,大V威,1486,79,38,0,95,117,0.675213675213675
96,5,TH,Benz.;,1486,106,62,0,95,168,0.63095238095238
97,1,KR,HWAN!,1486,112,68,0,95,180,0.622222222222222
98,6,AU,Turtle™,1486,89,52,0,95,141,0.631205673758865
99,4,BR,DanieIKarioKa,1486,79,45,0,95,124,0.637096774193548
