#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
0,6,NL,PinkRoid~,1714,126,28,0,1,154,0.818181818181818
1,1,KR,삞싥뭃,1675,136,42,1,2,179,0.759776536312849
2,1,KR,secondbaby,1634,111,35,0,3,146,0.7602739726027391
3,4,US,Ex|Shizzy,1605,102,33,0,4,135,0.7555555555555551
4,6,NL,Seiishizo,1594,105,35,0,5,140,0.75
5,5,TH,HONG_KFC,1589,122,50,0,6,172,0.709302325581395
6,4,US,Duhstin,1585,107,43,0,7,150,0.713333333333333
7,6,DE,Raxxaz~,1567,83,30,0,8,113,0.7345132743362831
8,3,MO,欧洲萌新自在℡,1560,70,19,0,9,89,0.7865168539325841
9,4,UY,Elmimo,1558,106,42,1,10,149,0.711409395973154
10,3,CN,呆橘不发呆,1545,93,43,0,11,136,0.683823529411764
11,5,TH,YєoɴHonG-187,1544,107,51,0,12,158,0.677215189873417
12,5,TH,Krom`z,1543,108,53,1,13,162,0.6666666666666661
13,3,CN,海贼༒卡罗特,1541,73,27,0,14,100,0.73
14,4,US,TopaV,1537,105,45,0,15,150,0.7000000000000001
15,3,CN,杰咪爸,1534,96,37,0,16,133,0.721804511278195
16,4,US,thompsin,1520,75,34,0,17,109,0.688073394495412
17,6,GB,Taniss,1520,84,36,0,17,120,0.7000000000000001
18,6,BT,VanessaPlease~,1508,100,47,0,19,147,0.6802721088435371
19,3,CN,帅狗奥特曼,1506,56,15,0,20,71,0.788732394366197
20,2,JP,まつ@げりらじ,1505,79,36,0,21,115,0.68695652173913
21,3,CN,哥改名回欧洲,1504,103,58,0,22,161,0.639751552795031
22,5,TW,/喵喵/,1502,95,48,0,23,143,0.664335664335664
23,5,TW,冥神GOD,1501,89,46,0,24,135,0.6592592592592591
24,2,FR,☆étoile☆,1500,112,64,0,25,176,0.636363636363636
25,4,SE,Catch~,1500,96,54,0,25,150,0.64
26,3,CN,砖头硬邦邦,1500,46,9,0,25,55,0.8363636363636361
