#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc,timestamp
8,4,US,TopaV,1614,129,51,0,9,180,0.716666666666666,2021-01-16 01:02:35.139797
8,4,US,TopaV,1614,129,51,0,9,180,0.716666666666666,2021-01-16 01:02:35.377163
8,4,US,TopaV,1614,129,51,0,9,180,0.716666666666666,2021-01-16 01:02:35.769564
8,4,US,TopaV,1614,129,51,0,9,180,0.716666666666666,2021-01-16 01:02:35.816777
