#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc,timestamp
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:37.818405
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:37.912508
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.044280
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.128766
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.229747
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.333739
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.435157
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.522189
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.693444
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.788603
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:38.935234
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 17:51:39.172884
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:39:59.684252
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:39:59.792376
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:39:59.945125
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.041454
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.156579
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.271751
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.387239
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.486127
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.688220
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.790215
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:00.950337
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 18:40:01.208085
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:20.565123
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:20.663629
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:20.796925
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:20.884899
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:20.982498
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:21.080811
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:21.180058
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:21.265547
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:21.445727
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:21.544509
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:21.686869
2,4,US,Ex|Shizzy,1499,57,18,0,3,75,0.76,2021-01-06 21:50:21.922584
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:04.990699
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:05.104336
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:05.258773
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:05.359999
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:05.476867
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:05.594689
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:05.716274
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:05.820466
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:06.005938
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:06.111073
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:06.267968
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:06.525765
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:06.997414
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:04:07.119854
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:39.198153
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:39.313474
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:39.471885
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:39.574062
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:39.692026
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:39.809591
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:39.930550
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:40.037071
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:40.224124
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:40.327019
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:40.485635
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:40.750055
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:41.227064
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 02:42:41.345599
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:24.784826
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:24.939625
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:25.150401
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:25.309799
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:25.485918
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:25.677359
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:25.856880
