battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
0,True,Seara,Ganymede,Yeonhong,Sian,Okeanos,None,Sian,Seara,Okeanos,Vigor,Verdehile,Fran,Miho,Rica,Vigor,None,Fran,Rica,2021-01-10 08:01:25,Raii!,찐덕.
1,True,Okeanos,Seara,Yeonhong,Ganymede,Rica,None,Rica,Seara,Rica,Molly,Fran,Triana,Diana,Antares,Molly,None,Fran,Antares,2021-01-10 07:57:01,Raii!,WilShizle°
2,True,Okeanos,Seara,Ganymede,Savannah,Yeonhong,None,Savannah,Ganymede,Yeonhong,Molly,Artamiel,MoLong,Vivachel,Amelia,Molly,None,Vivachel,Amelia,2021-01-10 07:53:27,Raii!,Bee.토르
3,False,Okeanos,Seara,Yeonhong,Ganymede,Verdehile,None,Verdehile,Seara,Verdehile,Molly,Ragdoll,Amelia,Juno,Leo,Molly,None,Juno,Leo,2021-01-10 07:51:03,Raii!,★Šεէα★
4,False,Okeanos,Yeonhong,Savannah,Rica,Ganymede,None,Rica,Okeanos,Ganymede,Seara,Ragdoll,Molly,Leo,Juno,Seara,None,Leo,Juno,2021-01-10 07:45:53,Raii!,Ryuji@
5,True,Okeanos,Seara,Rica,Savannah,Yeonhong,Okeanos,None,Seara,Yeonhong,Molly,Ganymede,Ragdoll,Fran,Juno,None,Fran,Fran,Juno,2021-01-10 07:41:15,Raii!,Ryuji@
6,False,Vanessa,Yeonhong,Savannah,Ganymede,Okeanos,Okeanos,None,Vanessa,Okeanos,Seara,Giana,Fran,Han,Leo,None,Leo,Seara,Leo,2021-01-10 07:37:37,Raii!,Ex|Shizzy
7,False,Okeanos,Seara,Verdehile,Yeonhong,Rica,None,Rica,Seara,Rica,Fran,Savannah,Chiwu,Jager,Barbara,Fran,None,Chiwu,Barbara,2021-01-10 07:34:52,Raii!,KRANZE
8,True,Seara,Yeonhong,Savannah,Ganymede,Okeanos,Okeanos,None,Seara,Okeanos,Juno,Josephine,Diana,Daphnis,Leo,None,Daphnis,Josephine,Leo,2021-01-10 06:45:02,Raii!,Dayumnation
9,True,Yeonhong,Okeanos,Triana,Vigor,Vanessa,None,Vigor,Yeonhong,Vanessa,Draco,Lushen,Garo,Leona,Bastet,Bastet,None,Garo,Bastet,2021-01-10 06:41:41,Raii!,StarTiik
10,True,Okeanos,Seara,Yeonhong,Savannah,Rica,Okeanos,None,Seara,Rica,Moore/WaterRYU1,Sekhmet,Eshir,Ethna,Ganymede,None,Ethna,Moore/WaterRYU1,Ganymede,2021-01-10 06:35:30,Raii!,FirasFiras
11,True,Okeanos,Yeonhong,Savannah,Rica,Seara,None,Rica,Yeonhong,Seara,Sekhmet,Moore/WaterRYU1,Eshir,Ethna,Ganymede,Sekhmet,None,Moore/WaterRYU1,Ganymede,2021-01-10 06:32:09,Raii!,FirasFiras
12,True,Okeanos,Yeonhong,Ganymede,Savannah,Vanessa,Okeanos,None,Yeonhong,Vanessa,Seara,Vigor,Moore/WaterRYU1,MeiHouWang,Fran,None,MeiHouWang,Seara,Fran,2021-01-10 06:27:18,Raii!,Michelin***
13,False,Okeanos,Yeonhong,Seara,Rica,Verdehile,Okeanos,None,Seara,Verdehile,Molly,Woonsa,Han,Velajuel,Nephthys,None,Velajuel,Han,Nephthys,2021-01-10 06:22:39,Raii!,PRO༊
14,False,Okeanos,Yeonhong,Vanessa,Savannah,Ganymede,Okeanos,None,Vanessa,Ganymede,Giana,Ragdoll,Juno,Bellenus,Seara,None,Bellenus,Giana,Seara,2021-01-10 06:20:34,Raii!,kookie*
15,True,Okeanos,Seara,Yeonhong,Rica,Verdehile,Okeanos,None,Seara,Verdehile,Chiwu,Savannah,Masha,Vanessa,Juno,None,Juno,Vanessa,Juno,2021-01-11 05:29:53,Raii!,Catch~
16,True,Okeanos,Yeonhong,Rica,Savannah,Seara,Okeanos,None,Yeonhong,Seara,Barbara,Ganymede,Vanessa,Daphnis,Fran,None,Fran,Vanessa,Fran,2021-01-11 05:25:00,Raii!,ddamen
17,True,Vanessa,Yeonhong,Juno,Verdehile,Okeanos,Okeanos,None,Vanessa,Okeanos,Seara,Fran,Chiwu,Savannah,Vigor,None,Vigor,Chiwu,Vigor,2021-01-11 05:20:25,Raii!,Raxxaz~
18,True,Seara,Okeanos,Verdehile,Yeonhong,Juno,None,Juno,Seara,Juno,Chiwu,Cheongpung,Moore/WaterRYU1,Bellenus,Rica,Chiwu,None,Chiwu,Rica,2021-01-11 05:15:04,Raii!,Mr$uave
19,True,Okeanos,Yeonhong,Savannah,Ganymede,Vanessa,Okeanos,None,Yeonhong,Vanessa,Seara,Fran,TianLang,Anavel,Rica,None,Rica,Seara,Rica,2021-01-11 05:11:41,Raii!,Sαℓтүℍ2σ
20,False,Vanessa,Yeonhong,Verdehile,Savannah,Okeanos,Okeanos,None,Vanessa,Okeanos,Giana,Praha,Fran,Antares,Seara,None,Antares,Praha,Seara,2021-01-11 05:09:10,Raii!,Seiishizo
21,True,Okeanos,Ganymede,Yeonhong,Savannah,Vanessa,None,Savannah,Yeonhong,Vanessa,Seara,Chiwu,SonZhangLao,ShiHou,Hathor,Seara,None,Seara,Hathor,2021-01-11 05:03:55,Raii!,[SwT]>Volado<
22,True,Vanessa,Okeanos,Savannah,Yeonhong,Sian,None,Sian,Vanessa,Sian,Seara,Chiwu,Giana,Miho,Rica,Seara,None,Chiwu,Rica,2021-01-10 19:54:28,Raii!,CapTaiN.
23,True,Okeanos,Ganymede,Yeonhong,Rica,Vanessa,None,Rica,Yeonhong,Vanessa,Seara,Savannah,Chiwu,Bellenus,Fran,Seara,None,Seara,Fran,2021-01-10 19:51:40,Raii!,~petechee~
24,False,Okeanos,Yeonhong,Savannah,Tesarion,Ganymede,Okeanos,None,Okeanos,Ganymede,Seara,Molly,Juno,Abellio,MeiHouWang,None,MeiHouWang,Seara,MeiHouWang,2021-01-10 19:49:30,Raii!,-ᴛɪᴍʙø-
25,True,Seara,Ganymede,Yeonhong,Savannah,Okeanos,None,Savannah,Seara,Okeanos,Molly,Juno,XingZhe,Charlotte,Leo,Molly,None,XingZhe,Leo,2021-01-10 19:05:49,Raii!,✎﹏ղấლ‿✶
26,True,Okeanos,Seara,Rica,Ganymede,Yeonhong,Okeanos,None,Seara,Yeonhong,Molly,Vigor,Verdehile,Bastet,Leo,None,Bastet,Bastet,Leo,2021-01-10 19:02:39,Raii!,✎﹏ղấლ‿✶
27,True,Okeanos,Yeonhong,Vanessa,Ganymede,Savannah,Okeanos,None,Vanessa,Savannah,Seara,Fran,Jager,Molly,Barbara,None,Molly,Seara,Barbara,2021-01-10 18:57:02,Raii!,@Ken汰
28,True,Okeanos,Yeonhong,Juno,Tetra,Seara,Okeanos,None,Okeanos,Seara,Giana,Ganymede,Nephthys,Chiwu,Xiana,None,Xiana,Nephthys,Xiana,2021-01-10 18:51:36,Raii!,程式設計師
29,False,Okeanos,Yeonhong,Savannah,Verdehile,Vanessa,Okeanos,None,Yeonhong,Vanessa,Seara,Giana,Barbara,Fran,Han,None,Fran,Seara,Han,2021-01-10 18:49:20,Raii!,เฮียทัช
