battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
0,True,Fran,Seara,Nephthys,Giana,Cheongpung,None,Cheongpung,Nephthys,Cheongpung,Molly,Harmonia,Miho,Garo,Leo,Molly,None,Harmonia,Leo,2021-01-05 04:50:40,砖头硬邦邦,弓张张张长
1,True,Giana,Molly,Akroma,Juno,Ragdoll,Giana,None,Giana,Ragdoll,Woonsa,Han,Cheongpung,Artamiel,Nephthys,None,Artamiel,Han,Nephthys,2021-01-06 18:17:10,砖头硬邦邦,PRO༊
2,True,Giana,Molly,Ragdoll,Celia,Akroma,None,Akroma,Celia,Akroma,Seara,Okeanos,Ganymede,Chiwu,Cheongpung,Seara,None,Chiwu,Cheongpung,2021-01-06 18:05:24,砖头硬邦邦,Monkey`man〠
3,True,Giana,Molly,Okeanos,Celia,Ragdoll,Giana,None,Celia,Ragdoll,Seara,Chiwu,Ganymede,Moore/WaterRYU1,Savannah,None,Savannah,Chiwu,Savannah,2021-01-06 18:00:19,砖头硬邦邦,パデオ
4,True,Giana,Molly,Seara,TianLang,Nephthys,None,Nephthys,Seara,Nephthys,MoLong,Ragdoll,Verdehile,Artamiel,Tesarion,MoLong,None,MoLong,Tesarion,2021-01-06 17:57:50,砖头硬邦邦,不是假发是桂ღ
5,False,Molly,TianLang,Juno,Okeanos,Jager,None,Okeanos,Okeanos,Jager,Giana,Ragdoll,Cheongpung,Seara,Nephthys,Giana,None,Seara,Nephthys,2021-01-06 17:53:14,砖头硬邦邦,杰咪爸
6,True,Giana,Ragdoll,Molly,Celia,Fran,Giana,None,Celia,Fran,Seara,Cheongpung,Nephthys,Pater,Jager,None,Pater,Seara,Jager,2021-01-06 17:48:27,砖头硬邦邦,杰咪爸
7,True,Molly,Ragdoll,Leo,Celia,Giana,Giana,None,Celia,Giana,Okeanos,Ganymede,Fran,Elenoa,Savannah,None,Elenoa,Ganymede,Savannah,2021-01-06 17:42:54,砖头硬邦邦,企鹅oO
8,True,Seara,Molly,Celia,Ragdoll,Giana,None,Ragdoll,Celia,Giana,Tiana,Antares,Nephthys,Leo,Helena,Tiana,None,Tiana,Helena,2021-01-06 17:37:50,砖头硬邦邦,花晴
9,True,Seara,Giana,Molly,Nephthys,Ragdoll,None,Nephthys,Seara,Ragdoll,Okeanos,Vanessa,Eshir,Moore/WaterRYU1,Cheongpung,Okeanos,None,Vanessa,Cheongpung,2021-01-06 17:34:38,砖头硬邦邦,EAW_KFC
10,True,Giana,Fran,TianLang,Leona,Seara,Giana,None,Giana,Seara,Molly,Ragdoll,Leo,Juno,Daphnis,None,Daphnis,Ragdoll,Daphnis,2021-01-06 17:30:56,砖头硬邦邦,B哥没有矿了
