battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
11,True,Seara,Okeanos,Barbara,Daphnis,Vanessa,Seara,None,Seara,Vanessa,Tablo,Ethna,Ganymede,Mina,Chiwu,None,Mina,Tablo,Chiwu,2021-01-07 04:10:53,☆étoile☆,D.I.B
12,True,Okeanos,Daphnis,Barbara,Hathor,Chiwu,None,Hathor,Okeanos,Chiwu,Raki,Cheongpung,Poseidon,Psamathe,Tiana,Tiana,None,Raki,Tiana,2021-01-07 04:08:28,☆étoile☆,ひろ009
13,True,Fran,Okeanos,Barbara,Taranys,Vanessa,Fran,None,Fran,Vanessa,Miho,Kahli,Shimitae,Chris,Gemini,None,Gemini,Shimitae,Gemini,2021-01-07 04:05:32,☆étoile☆,KingRonnie
14,False,Fran,Okeanos,Vanessa,Vigor,Barbara,None,Vigor,Vanessa,Barbara,Seara,Daphnis,Ethna,Josephine,Chiwu,Seara,None,Seara,Chiwu,2021-01-07 04:02:42,☆étoile☆,Trùm.Mafia
15,True,Jager,Velajuel,XingZhe,Liebli,Molly,None,Liebli,XingZhe,Molly,Okeanos,Seara,Daphnis,Vigor,Fran,Okeanos,None,Okeanos,Fran,2021-01-07 04:49:47,☆étoile☆,xNightx96
16,True,Molly,Jager,XingZhe,Velajuel,Fran,None,Velajuel,XingZhe,Fran,Seara,Okeanos,Savannah,Ganymede,Daphnis,Seara,None,Seara,Daphnis,2021-01-07 05:38:54,☆étoile☆,Fani
17,True,Seara,Fran,Molly,Jager,Leo,None,Leo,Seara,Leo,Okeanos,Savannah,Han,Ganymede,Giana,Okeanos,None,Ganymede,Giana,2021-01-08 06:44:44,☆étoile☆,Ex|Shizzy
18,True,Fran,Jager,XingZhe,Diana,Molly,Molly,None,XingZhe,Molly,Ganymede,Hathor,Praha,Moore/WaterRYU,Okeanos,None,Okeanos,Ganymede,Okeanos,2021-01-08 06:39:54,☆étoile☆,fallenwizard
19,True,Fran,Molly,Diana,Velajuel,Jager,None,Velajuel,Fran,Jager,Okeanos,Vigor,XingZhe,Antares,TianLang,Okeanos,None,XingZhe,TianLang,2021-01-08 06:35:53,☆étoile☆,♧Mr.Bean♤
20,True,Chiwu,Hathor,Vanessa,Ganymede,Leo,None,Leo,Vanessa,Leo,Bastet,Seara,Barbara,Savannah,Moore/WaterRYU1,Bastet,None,Seara,Moore/WaterRYU1,2021-01-08 06:29:06,☆étoile☆,りゅうとRK
21,True,Fran,XingZhe,Jager,Velajuel,Molly,None,Velajuel,XingZhe,Molly,Seara,Han,QitianDasheng,Cheongpung,Giana,Seara,None,Seara,Giana,2021-01-08 05:28:36,☆étoile☆,thompsin
22,True,Seara,Barbara,Bellenus,Rica,Chiwu,Seara,None,Seara,Chiwu,Okeanos,Ganymede,Leo,Cheongpung,Velajuel,None,Velajuel,Ganymede,Velajuel,2021-01-08 05:26:26,☆étoile☆,LastNight
23,True,Fran,Molly,Anavel,Liebli,Jager,None,Liebli,Fran,Jager,Triana,Vigor,Artamiel,Taranys,Okeanos,Okeanos,None,Artamiel,Okeanos,2021-01-08 05:23:14,☆étoile☆,Turtle™
24,True,Seara,Okeanos,Barbara,Masha,Daphnis,None,Masha,Seara,Daphnis,XingZhe,Juno,Vigor,Diana,Molly,Molly,None,XingZhe,Molly,2021-01-09 09:06:32,☆étoile☆,ジロケンH♡
25,True,Molly,Fran,Jager,XingZhe,Anavel,None,Anavel,XingZhe,Anavel,Seara,Barbara,Verdehile,Tesarion,Okeanos,Seara,None,Seara,Okeanos,2021-01-09 08:56:05,☆étoile☆,ジロケンH♡
26,True,Seara,Barbara,Daphnis,Masha,Chiwu,Seara,None,Seara,Chiwu,Ganymede,Ethna,Rica,Thrain,Okeanos,None,Thrain,Ganymede,Okeanos,2021-01-09 08:16:21,☆étoile☆,TopaV
27,False,Molly,Jager,Abellio,XingZhe,Leo,None,Leo,XingZhe,Leo,Bastet,Daphnis,Seara,Lagmaron,Gemini,Bastet,None,Daphnis,Gemini,2021-01-09 07:59:34,☆étoile☆,XカブレラX
28,True,Seara,Chiwu,Barbara,Masha,Daphnis,Seara,None,Seara,Daphnis,Okeanos,Fran,Ethna,Vigor,Triana,None,Vigor,Fran,Triana,2021-01-09 03:52:05,☆étoile☆,[Wish]Clown®
29,True,Barbara,Okeanos,Chiwu,Hathor,Seara,Seara,None,Chiwu,Seara,Fran,Molly,Giana,Juno,Han,None,Juno,Fran,Han,2021-01-09 01:44:50,☆étoile☆,Ex|Shizzy
30,True,Seara,Okeanos,Barbara,Miho,Laika,Seara,None,Okeanos,Laika,Ragdoll,Fran,Jager,Leo,Molly,None,Molly,Jager,Molly,2021-01-10 01:24:16,☆étoile☆,Skaッᶦᵈᵒᶫ
31,True,Seara,Fran,Dusky,Odin,Herteit,Seara,None,Seara,Herteit,Artamiel,Amelia,XingZhe,Velajuel,Daphnis,None,Velajuel,XingZhe,Daphnis,2021-01-10 01:19:20,☆étoile☆,ぶらすわ
32,True,Fran,Louise,Odin,Okeanos,Herteit,None,Okeanos,Okeanos,Herteit,Molly,XingZhe,Taranys,Sekhmet,Juno,Molly,None,XingZhe,Juno,2021-01-10 01:16:08,☆étoile☆,桜@SWG
33,True,Molly,Jager,XingZhe,Rica,Fran,None,Rica,XingZhe,Fran,Seara,Ganymede,Tesarion,Bastet,Giana,Seara,None,Tesarion,Giana,2021-01-10 00:53:25,☆étoile☆,是小内不是水鬼
34,True,Seara,Fran,Jager,XingZhe,Molly,Seara,None,XingZhe,Molly,Ragdoll,Leo,Vivachel,FengYan,Daphnis,None,Daphnis,Vivachel,Daphnis,2021-01-11 05:33:18,☆étoile☆,～めけめけ団～
35,True,Seara,Okeanos,Chiwu,Psamathe,Barbara,Seara,None,Psamathe,Barbara,Eshir,Han,Bering,Lucas,Moore/WaterRYU1,None,Moore/WaterRYU1,Han,Moore/WaterRYU1,2021-01-11 04:20:03,☆étoile☆,[愛]그대
36,True,Seara,Chiwu,Masha,Daphnis,Barbara,Seara,None,Chiwu,Barbara,Okeanos,Ganymede,Fran,Ethna,Psamathe,None,Psamathe,Fran,Psamathe,2021-01-11 04:14:35,☆étoile☆,아구몬
37,True,Seara,Chiwu,Barbara,Jager,Ganymede,Seara,None,Chiwu,Ganymede,Okeanos,XingZhe,Vanessa,Rica,Giana,None,Rica,Vanessa,Giana,2021-01-11 04:00:16,☆étoile☆,Seiishizo
38,True,Okeanos,Barbara,Daphnis,Celia,Seara,None,Celia,Celia,Seara,Ganymede,Pater,Praha,Sian,Chiwu,Ganymede,None,Praha,Chiwu,2021-01-10 16:07:58,☆étoile☆,태팔이다
39,True,Seara,Fran,Praha,Anavel,Herteit,Seara,None,Praha,Herteit,Ragdoll,Daphnis,Sekhmet,XingZhe,Molly,None,XingZhe,Sekhmet,Molly,2021-01-10 13:52:10,☆étoile☆,改名求光莱卡ღ
